,Price,Address,Prop_type,Size,Bath,Bed
149, 272 400 € ," Lisboa -   Amadora, Venteira  ",Condo/Apartment,  68 m2 ,  1 ,  3 
150, 349 000 € ," Lisboa -   Odivelas, Pontinha e Famões  ",Condo/Apartment,  101 m2 ,  2 ,  3 
151, 395 000 € ," Lisboa -   Torres Vedras, A dos Cunhados e Maceira  ",Condo/Apartment,  116 m2 ,  2 ,  2 
152, 485 000 € ," Lisboa -   Torres Vedras, A dos Cunhados e Maceira  ",Condo/Apartment,  91 m2 ,  2 ,  1 
153, 385 000 € ," Lisboa -   Lisboa, Benfica  ",Condo/Apartment,  116 m2 ,  2 ,  2 
154, 325 000 € ," Lisboa -   Odivelas, Odivelas  ",Condo/Apartment,  108 m2 ,  2 ,  2 
155, 250 000 € ," Lisboa -   Loures, Santo António dos Cavaleiros e Frielas  ",Condo/Apartment,  83 m2 ,  1 ,  2 
156, 259 500 € ," Lisboa -   Odivelas, Odivelas  ",Condo/Apartment,  105 m2 ,  2 ,  2 
157, 375 000 € ," Lisboa -   Odivelas, Odivelas  ",Condo/Apartment,  102 m2 ,  2 ,  2 
158, 265 000 € ," Lisboa -   Sintra, Queluz e Belas  ",Condo/Apartment,  120 m2 ,  2 ,  3 
159, 305 000 € ," Lisboa -   Loures, Loures  ",Condo/Apartment,  76 m2 ,  2 ,  2 
160, 370 000 € ," Lisboa -   Lisboa, Alvalade  ",Condo/Apartment,  75 m2 ,  1 ,  2 
161, 339 000 € ," Lisboa -   Mafra, Ericeira  ",Condo/Apartment,  108 m2 ,  2 ,  2 
162, 385 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",Condo/Apartment,  92 m2 ,  2 ,  3 
163, 362 900 € ," Lisboa -   Cascais, São Domingos de Rana  ",Condo/Apartment,  101 m2 ,  2 ,  2 
164, 320 000 € ," Lisboa -   Lisboa, Lumiar  ",Condo/Apartment,  81 m2 ,  1 ,  2 
165, 285 000 € ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Condo/Apartment,  86 m2 ,  2 ,  3 
166, 290 000 € ," Lisboa -   Vila Franca de Xira, Vialonga  ",Condo/Apartment,  103 m2 ,  2 ,  2 
167, 377 500 € ," Lisboa -   Lisboa, Marvila  ",Condo/Apartment,  94 m2 ,  2 ,  3 
