Price,Prop_type,Size,Bath,Bed,City,Division
385000,2,92,2,3,Cascais, São Domingos de Rana  
362900,2,101,2,2,Cascais, São Domingos de Rana  
320000,2,81,1,2,Lisboa, Lumiar  
285000,2,86,2,3,Oeiras, Algés
290000,2,103,2,2,Vila Franca de Xira, Vialonga  
377500,2,94,2,3,Lisboa, Marvila  
420000,2,96,1,4,Lisboa, São Vicente  
299000,2,62,1,1,Cascais, Cascais e Estoril  
366000,2,124,2,3,Oeiras, Salvo  
498000,2,96,2,2,Lisboa, Campo de Ourique  
350000,2,120,2,3,Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  
320000,2,65,1,1,Lisboa, Carnide  
340000,2,181,2,3,Odivelas, Ramada e Caneças  
468000,2,85,2,3,Lisboa, Areeiro  
380000,2,205,3,4,Sintra, Massamá e Monte Abraão  
329000,2,99,2,3,Odivelas, Odivelas  
419000,2,123,2,3,Lisboa, Olivais  
344500,2,117,2,2,Odivelas, Pontinha e Famões  
260000,2,65,1,2,Lisboa, Beato  
260000,2,97,2,3,Amadora, Alfragide  
340000,2,127,2,4,Lisboa, Benfica  
405000,2,90,1,4,Lisboa, Arroios  
279000,2,82,1,2,Oeiras, Carnaxide e Queijas  
279900,2,88,1,1,Lisboa, Alvalade  
289000,2,91,2,3,Odivelas, Odivelas  
450000,2,80,2,1,Lisboa, Misericórdia  
375000,2,111,2,2,Oeiras, Oeiras e São Julião da Barra
267000,2,137,2,3,Vila Franca de Xira, Alhandra
385000,2,110,2,2,Cascais, Alcabideche  
390000,2,70,1,1,Lisboa, Benfica  
330000,2,75,1,2,Lisboa, Alcântara  
300000,2,65,1,1,Lisboa, Belém  
325000,2,102,2,3,Cascais, São Domingos de Rana  
449000,2,106,1,2,Lisboa, Carnide  
430000,2,83,1,2,Cascais, Alcabideche  
420000,2,82,1,1,Lisboa, Belém  
450000,2,83,2,1,Lisboa, Belém  
295000,2,74,1,2,Lisboa, Arroios  
325000,2,85,2,3,Lisboa, Ajuda  
495000,2,112,2,2,Lisboa, Arroios  
337000,2,99,2,2,Cascais, Cascais e Estoril  
299000,2,108,2,2,Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
420000,2,103,2,3,Lisboa, São Domingos de Benfica  
250000,2,72,1,1,Lisboa, Penha de França  
365000,2,88,2,3,Lisboa, Carnide  
395000,2,113,1,2,Loures, Santo António dos Cavaleiros e Frielas  
395000,2,82,3,3,Lisboa, Campo de Ourique  
295000,2,93,2,3,Oeiras, Oeiras e São Julião da Barra
275000,2,55,1,2,Lisboa, Santo António  
285000,2,65,1,2,Lisboa, Santo António  
310000,2,58,1,3,Lisboa, Santo António  
290000,2,100,2,2,Sintra, Massamá e Monte Abraão  
477500,2,106,2,4,Lisboa, Alvalade  
250000,2,49,1,2,Lisboa, Santa Maria Maior  
450000,2,103,1,2,Lisboa, Alvalade  
310000,2,129,2,2,Amadora, Águas Livres  
299000,2,187,2,3,Oeiras, Carnaxide e Queijas  
277500,2,85,1,2,Oeiras, Carnaxide e Queijas  
399750,2,106,2,2,Cascais, Carcavelos e Parede  
385000,2,73,1,2,Cascais, Cascais e Estoril  
320000,2,97,2,2,Cascais, Alcabideche  
275000,2,62,2,2,Loures, Moscavide e Portela  
312000,2,65,1,2,Lisboa, Carnide  
430000,2,107,2,3,Lisboa, Carnide  
280000,2,89,1,2,Cascais, Cascais e Estoril  
280000,2,46,1,1,Cascais, Cascais e Estoril  
285000,2,68,1,2,Lisboa, Parque das Nações  
275000,2,100,2,3,Amadora, Mina de Água  
298000,2,82,1,2,Lisboa, Campolide  
462000,2,124,3,3,Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
359000,2,83,2,3,Lisboa, Olivais  
270000,2,63,1,2,Lisboa, Lumiar  
310000,2,100,4,3,Odivelas, Ramada e Caneças  
365000,2,87,1,2,Cascais, Cascais e Estoril  
299000,2,79,1,1,Lisboa, São Domingos de Benfica  
275000,2,70,1,3,Lisboa, Arroios  
285000,2,70,0,3,Lisboa, Arroios  
289500,2,90,2,3,Lisboa, Arroios  
280000,2,70,0,3,Lisboa, Arroios  
352500,2,94,2,2,Odivelas, Ramada e Caneças  
375000,2,108,2,2,Odivelas, Odivelas  
349000,2,150,3,3,Loures, Moscavide e Portela  
380000,2,72,1,3,Lisboa, Alvalade  
475000,2,62,1,1,Lisboa, São Domingos de Benfica  
295000,2,38,1,1,Lisboa, Arroios  
260000,2,207,3,4,Sintra, AlgueirãoMem Martins  
419000,2,130,2,3,Loures, Loures  
346500,2,70,1,2,Lisboa, Santa Maria Maior  
350000,2,40,1,0,Lisboa, Misericórdia  
345000,2,56,1,1,Lisboa, Lumiar  
400000,2,108,2,3,Cascais, Cascais e Estoril  
450000,2,110,2,4,Lisboa, Santo António  
498000,2,123,2,3,Lisboa, Lumiar  
325000,2,165,3,3,Sintra, Agualva e MiraSintra  
320000,2,78,2,2,Lisboa, Belém  
390000,2,108,2,3,Lisboa, São Vicente  
350000,2,94,2,3,Lisboa, Lumiar  
430000,2,92,2,2,Lisboa, Campo de Ourique  
470000,2,80,1,2,Lisboa, Misericórdia  
355000,2,131,2,3,Oeiras, Oeiras e São Julião da Barra
385000,2,173,2,4,Cascais, São Domingos de Rana  
260000,2,81,2,3,Lisboa, Olivais  
420000,2,111,2,3,Oeiras, Oeiras e São Julião da Barra
440000,2,83,2,2,Cascais, Cascais e Estoril  
465000,2,118,2,3,Odivelas, Odivelas  
440000,2,92,2,1,Lisboa, Parque das Nações  
330000,2,100,2,3,Amadora, Encosta do Sol  
365000,2,98,1,2,Odivelas, Odivelas  
335000,2,102,2,3,Lisboa, Marvila  
349000,2,56,1,1,Lisboa, Arroios  
260000,2,68,1,2,Cascais, São Domingos de Rana  
295000,2,105,2,2,Lourinhã, Lourinhã e Atalaia  
255000,2,84,2,3,Oeiras, Algés
290000,2,52,1,0,Lisboa, Avenidas Novas  
275000,2,80,1,2,Oeiras, Algés
327000,2,94,2,3,Lisboa, Benfica  
295000,2,76,1,2,Cascais, Carcavelos e Parede  
340000,2,71,2,2,Lisboa, Alcântara  
265000,2,74,2,2,Loures, Santo António dos Cavaleiros e Frielas  
467000,2,128,2,3,Lisboa, Lumiar  
250000,2,71,1,2,Oeiras, Salvo  
299000,2,86,2,3,Amadora, Alfragide  
280000,2,115,1,2,Mafra, Mafra  
270000,2,98,2,2,Amadora, Falagueira  Venda Nova  
329900,2,121,2,3,Odivelas, Ramada e Caneças  
380000,2,72,1,2,Lisboa, Alvalade  
320000,2,79,2,1,Cascais, Alcabideche  
370000,2,124,2,3,Amadora, Falagueira  Venda Nova  
285000,2,77,2,3,Loures, Sacavém e Prior Velho  
399000,2,90,1,4,Lisboa, Arroios  
339000,2,64,1,3,Lisboa, Campo de Ourique  
270000,2,51,1,2,Lisboa, Penha de França  
297000,2,59,1,1,Lisboa, Lumiar  
390000,2,116,2,4,Lisboa, Olivais  
425000,2,126,2,2,Cascais, Cascais e Estoril  
250000,2,56,1,2,Cascais, Cascais e Estoril  
357000,2,102,2,3,Lisboa, Marvila  
299500,2,72,1,2,Oeiras, Algés
475000,2,104,1,2,Lisboa, Avenidas Novas  
465000,2,90,2,1,Lisboa, Santo António  
314500,2,70,1,3,Lisboa, São Vicente  
295000,2,56,1,1,Odivelas, Odivelas  
315000,2,117,2,2,Loures, Santo António dos Cavaleiros e Frielas  
310000,2,90,1,2,Oeiras, Oeiras e São Julião da Barra
480000,2,110,2,2,Cascais, Carcavelos e Parede  
299000,2,118,2,3,Amadora, Encosta do Sol  
320000,2,90,1,2,Oeiras, Oeiras e São Julião da Barra
490000,2,138,2,2,Oeiras, Carnaxide e Queijas  
320000,2,80,2,2,Oeiras, Salvo  
459000,2,117,2,5,Lisboa, Alvalade  
250000,2,90,2,3,Vila Franca de Xira, Vialonga  
450000,2,151,3,4,Loures, Santa Iria de Azoia
289000,2,91,1,2,Oeiras, Oeiras e São Julião da Barra
279500,2,99,2,3,Amadora, Alfragide  
323000,2,64,1,2,Lisboa, Lumiar  
292000,2,103,2,3,Loures, Santo António dos Cavaleiros e Frielas  
298000,2,175,3,4,Sintra, Rio de Mouro  
495000,2,82,2,2,Lisboa, Misericórdia  
364900,2,145,2,3,Amadora, Águas Livres  
259000,2,80,1,2,Oeiras, Oeiras e São Julião da Barra
340000,2,110,2,4,Oeiras, Oeiras e São Julião da Barra
319000,2,81,1,2,Lisboa, Santa Maria Maior  
275000,2,70,1,1,Lisboa, Arroios  
266000,2,74,1,2,Oeiras, Algés
315000,2,160,2,3,Torres Vedras, Torres Vedras (São Pedro
285000,2,55,1,1,Lisboa, Arroios  
347500,2,79,1,2,Lisboa, Penha de França  
250000,2,85,1,2,Sintra, Cacém e São Marcos  
429000,2,73,1,1,Lisboa, Alvalade  
395000,2,144,3,5,Lisboa, Avenidas Novas  
295000,2,125,2,3,Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
275000,2,86,2,2,Amadora, Mina de Água  
330000,2,136,2,3,Odivelas, Pontinha e Famões  
270000,2,94,1,2,Sintra, Massamá e Monte Abraão  
395000,2,110,2,3,Lisboa, Estrela  
499000,2,141,3,3,Oeiras, Algés
425000,2,106,2,2,Oeiras, Algés
435000,2,89,2,3,Lisboa, Benfica  
255000,2,102,2,2,Sintra, Queluz e Belas  
490000,2,96,2,2,Lisboa, Santo António  
425000,2,91,3,3,Sintra, Rio de Mouro  
290000,2,102,2,3,Oeiras, Algés
350000,2,65,1,1,Lisboa, Misericórdia  
277000,2,52,1,1,Lisboa, Penha de França  
280000,2,53,1,1,Lisboa, Campo de Ourique  
259500,2,68,1,3,Lisboa, Estrela  
285000,2,61,1,0,Lisboa, Santa Maria Maior  
355000,2,90,2,3,Lisboa, Benfica  
375000,2,105,2,3,Oeiras, Salvo  
267000,2,78,3,3,Sintra, Massamá e Monte Abraão  
320000,2,76,1,2,Lisboa, Benfica  
420000,2,111,2,3,Lisboa, Benfica  
380000,2,97,1,2,Odivelas, Odivelas  
299000,2,120,2,3,Lisboa, Marvila  
285000,2,81,1,3,Lisboa, São Vicente  
279000,2,269,2,3,Torres Vedras, Torres Vedras (São Pedro
449000,2,64,0,1,Lisboa, Misericórdia  
435000,2,116,1,2,Oeiras, Algés
475000,2,145,2,4,Lisboa, Benfica  
409000,2,105,2,2,Loures, Sacavém e Prior Velho  
437000,2,90,2,2,Cascais, Cascais e Estoril  
270000,2,75,1,2,Lisboa, Lumiar  
280000,2,120,2,3,Sintra, Rio de Mouro  
440000,2,95,1,2,Lisboa, Arroios  
315000,2,92,1,2,Cascais, Alcabideche  
295000,2,68,2,2,Amadora, Falagueira  Venda Nova  
345000,2,102,2,3,Lisboa, Lumiar  
300000,2,100,2,3,Amadora, Venteira  
350000,2,75,1,2,Cascais, Cascais e Estoril  
285000,2,87,1,2,Amadora, Alfragide  
410000,2,102,2,3,Lisboa, São Domingos de Benfica  
292500,2,96,2,3,Oeiras, Carnaxide e Queijas  
290000,2,95,1,3,Cascais, Cascais e Estoril  
260000,2,136,2,4,Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  
419500,2,182,2,3,Sintra, Sintra (Santa Maria e São Miguel
270000,2,84,2,3,Oeiras, Carnaxide e Queijas  
498500,2,92,2,3,Lisboa, Santo António  
430000,2,160,4,3,Sintra, AlgueirãoMem Martins  
299000,2,115,2,3,Amadora, Águas Livres  
465000,2,102,2,2,Lisboa, Lumiar  
335000,2,79,1,3,Lisboa, Estrela  
320000,2,164,2,2,Oeiras, Salvo  
374800,2,122,2,3,Amadora, Mina de Água  
450000,2,100,2,2,Lisboa, Campolide  
330000,2,95,1,3,Cascais, Cascais e Estoril  
347500,2,95,1,3,Cascais, Cascais e Estoril  
275000,2,94,1,3,Cascais, Cascais e Estoril  
265000,2,95,1,3,Cascais, Cascais e Estoril  
280000,2,95,1,3,Cascais, Cascais e Estoril  
355000,2,97,1,2,Lisboa, Santo António  
495000,2,120,2,2,Lisboa, Alcântara  
250000,2,57,1,2,Amadora, Falagueira  Venda Nova  
360000,2,62,1,2,Lisboa, Ajuda  
279500,2,69,1,2,Cascais, Cascais e Estoril  
260000,2,93,2,2,Amadora, Alfragide  
375000,2,74,3,2,Cascais, Cascais e Estoril  
295000,2,105,2,3,Lourinhã, Lourinhã e Atalaia  
317000,2,100,2,2,Lisboa, Arroios  
315000,2,127,2,3,Sintra, AlgueirãoMem Martins  
300000,2,69,1,2,Lisboa, São Domingos de Benfica  
495000,2,148,4,5,Sintra, Queluz e Belas  
275000,2,119,2,3,Vila Franca de Xira, Vila Franca de Xira  
295000,2,75,0,3,Lisboa, Beato  
250000,2,92,1,2,Loures, Loures  
350000,2,107,2,4,Lisboa, Penha de França  
495000,2,121,2,2,Cascais, Cascais e Estoril  
348000,2,75,1,2,Lisboa, Avenidas Novas  
349000,2,73,1,2,Lisboa, Lumiar  
260000,2,90,1,3,Amadora, Alfragide  
309000,2,100,2,3,Lisboa, Benfica  
390000,2,88,1,2,Lisboa, Marvila  
315000,2,105,2,2,Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
325000,2,114,2,2,Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
320000,2,136,2,2,Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
410000,2,158,3,3,Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
410000,2,161,3,3,Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
325000,2,105,2,2,Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
315000,2,114,2,2,Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
265952,2,88,2,3,Amadora, Alfragide  
275000,2,80,1,3,Oeiras, Oeiras e São Julião da Barra
270000,2,115,2,4,Oeiras, Carnaxide e Queijas  
298000,2,100,2,3,Lisboa, Ajuda  
298000,2,146,2,4,Loures, Camarate
358000,2,107,1,2,Oeiras, Oeiras e São Julião da Barra
308000,2,65,1,1,Lisboa, Estrela  
354000,2,65,1,1,Lisboa, Estrela  
289000,2,80,1,3,Lisboa, Benfica  
317000,2,65,1,1,Lisboa, Alcântara  
297500,2,70,2,3,Cascais, Carcavelos e Parede  
320000,2,46,2,2,Cascais, Cascais e Estoril  
495000,2,84,1,3,Cascais, Cascais e Estoril  
325000,2,73,1,2,Lisboa, São Domingos de Benfica  
397000,2,141,2,4,Odivelas, Ramada e Caneças  
327000,2,70,1,2,Lisboa, Avenidas Novas  
295000,2,81,1,3,Lisboa, Alvalade  
276000,2,127,2,3,Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
395000,2,137,2,3,Loures, Loures  
495000,2,57,1,1,Lisboa, Arroios  
299000,2,113,2,4,Oeiras, Carnaxide e Queijas  
258000,2,90,1,2,Amadora, Águas Livres  
265000,2,42,1,1,Lisboa, Penha de França  
325000,2,110,4,4,Odivelas, Pontinha e Famões  
270000,2,82,3,2,Odivelas, Pontinha e Famões  
275000,2,96,2,3,Odivelas, Pontinha e Famões  
250000,2,82,2,2,Odivelas, Pontinha e Famões  
280000,2,141,2,3,Sintra, Casal de Cambra  
270000,2,73,1,2,Lisboa, Benfica  
270000,2,105,2,3,Oeiras, Barcarena  
285000,2,82,1,2,Lisboa, Benfica  
285000,2,90,2,3,Oeiras, Oeiras e São Julião da Barra
332500,2,69,1,2,Lisboa, Benfica  
390000,2,77,1,1,Lisboa, Estrela  
290000,2,72,1,3,Oeiras, Algés
295000,2,75,1,2,Lisboa, Areeiro  
299000,2,84,2,2,Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
250000,2,50,1,2,Lisboa, Arroios  
368000,2,88,1,3,Lisboa, São Vicente  
275000,2,50,1,1,Lisboa, São Vicente  
315000,2,62,1,2,Lisboa, Alcântara  
260000,2,60,2,2,Lisboa, São Vicente  
350000,2,73,1,2,Cascais, Cascais e Estoril  
450000,2,130,2,3,Lisboa, Lumiar  
280000,2,87,1,3,Cascais, Carcavelos e Parede  
275000,2,79,1,2,Lisboa, Santa Maria Maior  
395000,2,120,2,3,Odivelas, Odivelas  
329000,2,82,2,2,Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  
300000,2,65,2,2,Cascais, Carcavelos e Parede  
485000,2,101,2,2,Oeiras, Algés
480000,2,101,2,2,Oeiras, Algés
475000,2,101,2,2,Oeiras, Algés
470000,2,101,2,2,Oeiras, Algés
465000,2,101,2,2,Oeiras, Algés
460000,2,101,2,2,Oeiras, Algés
450000,2,101,2,2,Oeiras, Algés
440000,2,101,2,2,Oeiras, Algés
435000,2,101,2,2,Oeiras, Algés
430000,2,101,2,2,Oeiras, Algés
425000,2,101,2,2,Oeiras, Algés
329900,2,64,2,2,Lisboa, Benfica  
250000,2,67,1,1,Lisboa, Penha de França  
275000,2,90,2,3,Oeiras, Carnaxide e Queijas  
265000,2,98,1,2,Lisboa, Lumiar  
369000,2,106,2,2,Loures, Moscavide e Portela  
275000,2,60,1,3,Lisboa, Alcântara  
250000,2,54,1,1,Lisboa, Penha de França  
390000,2,94,2,3,Lisboa, Benfica  
445000,2,90,2,1,Lisboa, Lumiar  
387000,2,125,2,3,Loures, Moscavide e Portela  
319500,2,60,1,1,Lisboa, Santo António  
389000,2,195,2,3,Amadora, Mina de Água  
429900,2,78,2,3,Lisboa, São Domingos de Benfica  
320000,2,65,1,2,Lisboa, Benfica  
275000,2,64,1,2,Lisboa, Santa Clara  
275000,2,44,1,1,Lisboa, Alvalade  
260000,2,71,1,2,Cascais, São Domingos de Rana  
325000,2,138,2,3,Sintra, Massamá e Monte Abraão  
348000,2,84,2,2,Lisboa, Benfica  
287500,2,83,1,2,Amadora, Águas Livres  
498000,2,99,3,2,Lisboa, Arroios  
275000,2,97,2,3,Oeiras, Algés
260000,2,88,1,2,Sintra, AlgueirãoMem Martins  
315000,2,80,1,2,Lisboa, Penha de França  
285000,2,78,2,2,Oeiras, Algés
285000,2,72,1,3,Lisboa, São Domingos de Benfica  
365000,2,87,2,2,Mafra, Ericeira  
315000,2,66,1,2,Lisboa, Alcântara  
269900,2,87,2,3,Odivelas, Odivelas  
299000,2,66,1,1,Lisboa, Avenidas Novas  
330000,2,160,3,4,Loures, Loures  
418000,2,90,2,2,Lisboa, Campo de Ourique  
435000,2,124,3,3,Cascais, São Domingos de Rana  
283000,2,115,2,3,Mafra, Mafra  
269500,2,130,2,4,Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  
280000,2,70,1,2,Lisboa, Penha de França  
375000,2,106,2,3,Oeiras, Algés
330000,2,120,2,3,Odivelas, Odivelas  
320000,2,115,2,3,Amadora, Águas Livres  
480000,2,86,1,3,Lisboa, Estrela  
335000,2,77,1,2,Lisboa, Lumiar  
300000,2,160,4,2,Lisboa, Arroios  
268000,2,65,1,2,Lisboa, Beato  
320000,2,56,1,1,Lisboa, Arroios  
470000,2,135,2,5,Lisboa, Alvalade  
259900,2,81,1,2,Amadora, Encosta do Sol  
385000,2,80,1,2,Lisboa, São Vicente  
420000,2,120,2,3,Odivelas, Odivelas  
395000,2,122,2,4,Oeiras, Oeiras e São Julião da Barra
395000,2,113,2,3,Loures, Sacavém e Prior Velho  
292000,2,70,0,2,Lisboa, Penha de França  
425000,2,127,2,3,Lisboa, Penha de França  
257000,2,46,1,1,Cascais, São Domingos de Rana  
398000,2,116,3,2,Lisboa, São Domingos de Benfica  
459000,2,118,2,2,Lisboa, Arroios  
275000,2,95,2,3,Lisboa, Marvila  
265000,2,60,1,2,Lisboa, São Domingos de Benfica  
345000,2,63,1,2,Lisboa, Avenidas Novas  
420000,2,83,2,3,Lisboa, Campolide  
430000,2,83,2,3,Lisboa, Campolide  
399000,2,96,2,2,Odivelas, Odivelas  
395000,2,125,2,4,Lisboa, Olivais  
256000,2,104,1,2,Vila Franca de Xira, Vialonga  
287500,2,86,2,3,Loures, Santo António dos Cavaleiros e Frielas  
260000,2,68,1,2,Lisboa, Areeiro  
295000,2,132,2,4,Cascais, São Domingos de Rana  
350000,2,80,1,3,Lisboa, Ajuda  
355000,2,86,2,2,Oeiras, Salvo  
268000,2,64,1,2,Oeiras, Algés
339000,2,94,2,3,Lisboa, Arroios  
340000,2,164,2,4,Sintra, Massamá e Monte Abraão  
259000,2,120,2,3,Sintra, AlgueirãoMem Martins  
250000,2,60,1,1,Lisboa, Arroios  
270000,2,96,1,2,Cascais, Cascais e Estoril  
260000,2,52,1,1,Lisboa, Benfica  
250000,2,124,2,3,Mafra, Mafra  
290000,2,68,2,2,Lisboa, Campolide  
369000,2,92,2,2,Odivelas, Odivelas  
425000,2,136,2,3,Odivelas, Pontinha e Famões  
349000,2,94,2,2,Oeiras, Carnaxide e Queijas  
490000,2,113,2,4,Lisboa, São Domingos de Benfica  
370000,2,126,2,3,Loures, Santa Iria de Azoia
345000,2,160,2,4,Sintra, Massamá e Monte Abraão  
299000,2,137,2,3,Amadora, Venteira  
390000,2,195,3,3,Sintra, Massamá e Monte Abraão  
468000,2,50,1,1,Lisboa, Estrela  
494175,2,58,1,1,Lisboa, Estrela  
493760,2,51,1,1,Lisboa, Estrela  
285000,2,55,1,1,Lisboa, Estrela  
285000,2,116,1,2,Amadora, Venteira  
375000,2,114,2,3,Oeiras, Salvo  
399000,2,108,2,4,Lisboa, Arroios  
350000,2,72,1,3,Oeiras, Algés
270000,2,100,2,4,Amadora, Águas Livres  
339000,2,160,3,4,Vila Franca de Xira, Vila Franca de Xira  
315000,2,115,2,4,Lisboa, Marvila  
298000,2,144,3,4,Sintra, Rio de Mouro  
299900,2,91,1,2,Lisboa, São Vicente  
250000,2,60,1,1,Lisboa, Campolide  
365000,2,97,2,3,Cascais, São Domingos de Rana  
445000,2,120,2,4,Lisboa, Arroios  
430000,2,135,2,3,Oeiras, Salvo  
365000,2,86,2,2,Oeiras, Salvo  
360000,2,94,2,2,Oeiras, Salvo  
280000,2,145,2,3,Vila Franca de Xira, Vialonga  
265000,2,88,1,2,Lisboa, Santa Clara  
255000,2,153,2,3,Sintra, Cacém e São Marcos  
279900,2,59,2,2,Lisboa, Benfica  
380000,2,87,2,2,Lisboa, Campolide  
390000,2,113,2,2,Cascais, São Domingos de Rana  
299000,2,93,2,2,Loures, Loures  
425705,2,78,2,1,Oeiras, Oeiras e São Julião da Barra
441705,2,79,2,1,Oeiras, Oeiras e São Julião da Barra
320000,2,104,2,4,Cascais, Carcavelos e Parede  
270000,2,80,2,3,Lisboa, Benfica  
310000,2,72,2,3,Sintra, Sintra (Santa Maria e São Miguel
295000,2,66,1,1,Cascais, Carcavelos e Parede  
380000,2,105,2,3,Oeiras, Salvo  
350000,2,86,2,2,Oeiras, Salvo  
340000,2,73,2,2,Oeiras, Salvo  
325000,2,73,2,2,Oeiras, Salvo  
350000,2,80,2,2,Oeiras, Salvo  
405000,2,101,2,3,Oeiras, Salvo  
360000,2,86,2,2,Oeiras, Salvo  
355000,2,80,2,2,Oeiras, Salvo  
355000,2,82,2,2,Oeiras, Salvo  
345000,2,87,2,3,Lisboa, Benfica  
295000,2,72,1,3,Cascais, Carcavelos e Parede  
340000,2,141,3,3,Sintra, Agualva e MiraSintra  
395000,2,120,2,3,Cascais, Cascais e Estoril  
327500,2,145,3,4,Oeiras, Carnaxide e Queijas  
380000,2,83,2,2,Lisboa, Arroios  
255000,2,77,1,2,Loures, Loures  
330000,2,49,1,1,Lisboa, Misericórdia  
289000,2,129,2,3,Mafra, Venda do Pinheiro e Santo Estêvão das Galés  
260000,2,240,1,2,Sintra, Casal de Cambra  
260000,2,241,1,2,Sintra, Casal de Cambra  
275000,2,52,1,2,Lisboa, Campolide  
365000,2,139,2,3,Cascais, Carcavelos e Parede  
280000,2,114,2,3,Cascais, Carcavelos e Parede  
450000,2,57,1,1,Lisboa, Campolide  
420000,2,53,1,1,Lisboa, Campolide  
420000,2,54,1,1,Lisboa, Campolide  
380000,2,48,1,1,Lisboa, Campolide  
420000,2,56,1,1,Lisboa, Campolide  
485000,2,64,1,1,Lisboa, Campolide  
284000,2,91,2,3,Loures, Loures  
370000,2,83,1,2,Lisboa, Lumiar  
300000,2,63,1,2,Lisboa, Arroios  
400000,2,117,2,3,Lisboa, Benfica  
299000,2,70,1,2,Lisboa, Avenidas Novas  
335000,2,102,2,2,Lisboa, Marvila  
275000,2,62,1,2,Cascais, Alcabideche  
430000,2,72,1,1,Cascais, Carcavelos e Parede  
325000,2,65,1,1,Lisboa, Lumiar  
335000,2,85,0,2,Lisboa, São Vicente  
449500,2,99,2,3,Lisboa, Marvila  
258500,2,56,1,2,Oeiras, Algés
495000,2,150,3,4,Oeiras, Algés
370000,2,146,2,4,Odivelas, Ramada e Caneças  
288000,2,120,2,3,Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  
415000,2,132,2,3,Odivelas, Ramada e Caneças  
330000,2,112,2,3,Loures, Moscavide e Portela  
375000,2,63,1,2,Lisboa, São Vicente  
290000,2,109,2,3,Odivelas, Ramada e Caneças  
254900,2,66,1,3,Lisboa, Olivais  
263000,2,126,3,4,Sintra, Rio de Mouro  
320000,2,63,1,2,Lisboa, Arroios  
485000,2,131,2,2,Oeiras, Algés
365000,2,106,2,3,Oeiras, Carnaxide e Queijas  
320000,2,115,2,3,Cascais, São Domingos de Rana  
475000,2,135,1,6,Lisboa, Arroios  
377000,2,51,1,1,Lisboa, Marvila  
481500,2,68,1,2,Lisboa, Marvila  
369000,2,53,1,1,Lisboa, Marvila  
290000,2,102,1,1,Lisboa, Misericórdia  
497000,2,58,1,1,Lisboa, São Domingos de Benfica  
290000,2,108,2,3,Loures, Loures  
460000,2,103,2,2,Lisboa, Benfica  
449000,2,117,2,3,Lisboa, Benfica  
398000,2,93,2,3,Lisboa, Benfica  
437500,2,100,0,3,Lisboa, Benfica  
480000,2,78,1,3,Lisboa, Santa Maria Maior  
455000,2,109,2,2,Oeiras, Algés
385000,2,125,2,4,Lisboa, Benfica  
325000,2,140,2,4,Vila Franca de Xira, Alhandra
375000,2,100,1,4,Cascais, Carcavelos e Parede  
485000,2,65,1,1,Lisboa, Avenidas Novas  
488000,2,58,1,1,Lisboa, Avenidas Novas  
