,Price,Address,Prop_type,Size,Bath,Bed
237, 106 500 € ," Braga -   Guimarães, Costa  ",House,  69 m2 ,  0 ,  2 
238, 650 000 € ," Braga -   Barcelos, Arcozelo  ",House,  135 m2 ,  0 ,  3 
239, 200 000 € ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",House,  176 m2 ,  2 ,  4 
240, 149 500 € ," Braga -   Guimarães, Oliveira, São Paio e São Sebastião  ",House,  41 m2 ,  2 ,  2 
241, 460 000 € ," Braga -   Barcelos, Paradela  ",House,  380 m2 ,  4 ,  3 
242, 639 900 € ," Braga -   Braga, Este (São Pedro e São Mamede)  ",House,  236 m2 ,  5 ,  6 
243, 127 900 € ," Braga -   Amares, Amares e Figueiredo  ",House,  84 m2 ,  0 ,  3 
244, 290 000 € ," Braga -   Guimarães, Briteiros Santo Estêvão e Donim  ",House,  108 m2 ,  4 ,  3 
245, 175 000 € ," Braga -   Guimarães, Tabuadelo e São Faustino  ",House,  100 m2 ,  3 ,  5 
246, 465 000 € ," Braga -   Celorico de Basto, Britelo, Gémeos e Ourilhe  ",House,  224 m2 ,  5 ,  5 
247, 56 500 € ," Braga -   Cabeceiras de Basto, Arco de Baúlhe e Vila Nune  ",House,  60 m2 ,  0 ,  2 
248, 225 000 € ," Braga -   Póvoa de Lanhoso, Águas Santas e Moure  ",House,  168 m2 ,  3 ,  3 
249, 225 000 € ," Braga -   Celorico de Basto, Britelo, Gémeos e Ourilhe  ",House,  54 m2 ,  1 ,  2 
250, 279 500 € ," Braga -   Guimarães, Fermentões  ",House,  230 m2 ,  4 ,  4 
251, 219 900 € ," Braga -   Amares, Amares e Figueiredo  ",House,  117 m2 ,  0 ,  3 
252, 279 000 € ," Braga -   Braga, Palmeira  ",House,  267 m2 ,  4 ,  3 
253, 55 000 € ," Braga -   Barcelos, Fragoso  ",House,  83 m2 ,  1 ,  2 
254, 375 000 € ," Braga -   Vila Verde, Lage  ",House,  210 m2 ,  2 ,  3 
255, 224 900 € ," Braga -   Vila Nova de Famalicão, Santa Maria Oliveira  ",House,  174 m2 ,  0 ,  4 
256, 152 500 € ," Braga -   Guimarães, Moreira de Cónegos  ",House,  96 m2 ,  2 ,  3 
257, 195 000 € ," Braga -   Póvoa de Lanhoso, Fonte Arcada e Oliveira  ",House,  154 m2 ,  3 ,  4 
258, 625 000 € ," Braga -   Esposende, Antas  ",House,  178 m2 ,  3 ,  3 
259, 143 000 € ," Braga -   Guimarães, Urgezes  ",House,  120 m2 ,  2 ,  4 
260, 169 900 € ," Braga -   Braga, Real, Dume e Semelhe  ",House,  76 m2 ,  2 ,  2 
