Size,Bath,Bed,City_Cascais,City_Lisboa,City_Other,City_Porto,City_Sintra,good_prop
202,3,4,0,0,1,0,0,1
57,1,2,0,0,1,0,0,1
134,2,3,0,0,1,0,0,0
134,3,3,0,0,0,0,1,0
213,3,3,0,0,1,0,0,0
73,2,2,1,0,0,0,0,1
222,5,4,0,0,1,0,0,0
96,2,3,0,1,0,0,0,0
200,4,4,0,0,1,0,0,0
108,2,2,0,0,1,0,0,0
198,4,3,0,0,1,0,0,0
270,2,3,0,0,1,0,0,0
140,2,3,0,0,1,0,0,0
140,2,3,0,0,1,0,0,0
168,1,3,0,0,1,0,0,1
163,1,2,0,0,1,0,0,1
197,2,2,1,0,0,0,0,0
253,3,4,0,0,1,0,0,0
150,4,4,0,0,1,0,0,0
57,1,2,0,0,1,0,0,0
68,1,2,0,0,1,0,0,1
274,4,4,0,0,1,0,0,0
209,3,4,0,0,1,0,0,0
169,2,5,0,1,0,0,0,0
241,4,5,0,0,1,0,0,0
108,3,4,0,0,1,0,0,0
165,4,4,0,0,1,0,0,0
176,1,2,1,0,0,0,0,1
121,3,3,0,0,1,0,0,0
112,1,3,0,0,1,0,0,1
120,3,3,0,0,1,0,0,0
130,2,4,0,1,0,0,0,1
130,3,4,0,0,0,0,1,0
159,2,3,0,0,1,0,0,0
181,4,4,0,0,1,0,0,0
71,1,2,0,0,1,0,0,1
69,1,2,0,0,1,0,0,1
210,2,3,0,0,1,0,0,1
171,4,4,0,0,1,0,0,0
114,3,3,0,0,0,0,1,0
266,3,4,0,0,1,0,0,0
254,2,4,0,0,1,0,0,0
163,4,3,0,0,0,0,1,0
165,3,3,0,0,1,0,0,0
211,4,5,1,0,0,0,0,0
201,3,3,0,1,0,0,0,0
170,4,4,0,0,1,0,0,1
137,2,5,0,0,1,0,0,1
210,3,3,0,0,0,0,1,0
36,1,2,0,0,1,0,0,1
65,1,2,0,0,1,0,0,1
127,2,3,0,0,1,0,0,0
218,6,4,0,0,1,0,0,0
40,1,2,0,0,1,0,0,0
176,2,5,0,0,0,0,1,1
198,4,4,0,0,1,0,0,1
106,2,4,0,0,1,0,0,1
158,2,4,0,0,1,0,0,0
72,1,3,0,0,0,0,1,0
72,1,3,0,0,0,0,1,0
55,1,2,0,0,1,0,0,0
145,2,4,0,1,0,0,0,0
176,3,4,0,0,1,0,0,0
45,1,2,0,0,1,0,0,1
165,3,3,0,0,1,0,0,0
248,2,5,0,0,1,0,0,1
188,1,2,0,0,1,0,0,1
105,1,3,0,0,0,0,1,0
130,2,3,0,0,1,0,0,1
150,2,3,0,0,0,0,1,0
127,1,3,0,0,1,0,0,1
273,3,3,0,0,1,0,0,1
165,3,3,0,0,1,0,0,0
110,1,4,0,0,1,0,0,1
136,2,3,0,0,1,0,0,0
211,2,5,0,0,0,0,1,0
151,1,4,0,0,1,0,0,1
80,3,3,1,0,0,0,0,0
178,3,3,1,0,0,0,0,0
81,1,4,0,0,0,0,1,0
140,4,3,1,0,0,0,0,0
170,4,3,1,0,0,0,0,0
207,6,4,0,0,1,0,0,0
121,1,3,0,0,1,0,0,1
132,1,2,0,0,1,0,0,1
208,3,4,0,0,1,0,0,0
220,2,4,0,0,1,0,0,1
135,2,3,0,0,1,0,0,0
266,4,4,0,0,0,0,1,0
224,5,4,0,0,0,0,1,0
84,3,3,0,1,0,0,0,0
180,3,5,0,0,1,0,0,0
167,3,3,0,0,1,0,0,0
150,3,3,0,0,1,0,0,1
200,3,3,1,0,0,0,0,1
135,2,5,0,0,1,0,0,0
150,4,4,1,0,0,0,0,0
180,3,4,0,0,0,0,1,0
181,3,3,0,0,0,0,1,0
145,2,3,0,0,1,0,0,0
204,2,3,0,0,1,0,0,1
242,2,2,0,0,1,0,0,1
140,1,3,0,0,1,0,0,0
28,1,2,0,0,1,0,0,1
200,3,3,0,0,1,0,0,0
236,3,4,0,0,1,0,0,0
27,1,1,0,0,1,0,0,1
91,1,3,0,0,1,0,0,1
141,2,3,0,0,1,0,0,1
147,3,3,0,0,0,0,1,0
164,4,3,1,0,0,0,0,0
144,4,3,1,0,0,0,0,0
239,4,9,0,0,1,0,0,1
68,1,2,1,0,0,0,0,0
190,5,4,1,0,0,0,0,0
232,2,2,0,0,1,0,0,0
233,3,4,0,0,1,0,0,1
92,2,2,0,0,1,0,0,0
200,2,3,0,0,1,0,0,0
42,1,3,0,0,1,0,0,1
113,1,2,0,0,0,0,1,1
215,3,4,0,0,1,0,0,0
213,5,6,0,0,1,0,0,0
264,3,7,0,0,1,0,0,0
237,2,5,1,0,0,0,0,0
240,5,4,0,0,1,0,0,0
67,1,2,0,0,1,0,0,1
214,4,5,1,0,0,0,0,0
145,3,4,1,0,0,0,0,0
80,2,2,0,0,1,0,0,0
166,3,4,0,0,1,0,0,0
159,2,5,0,0,1,0,0,1
117,4,2,0,0,1,0,0,0
77,1,2,1,0,0,0,0,0
200,2,4,0,0,0,0,1,0
60,2,3,0,0,1,0,0,0
28,1,2,0,0,1,0,0,1
150,2,4,0,0,1,0,0,0
172,2,5,0,0,0,0,1,0
272,5,7,0,0,1,0,0,1
164,3,3,0,0,0,0,1,0
265,2,3,0,0,1,0,0,1
167,1,3,0,0,1,0,0,1
110,3,3,1,0,0,0,0,0
84,2,2,0,0,1,0,0,0
185,3,3,0,0,1,0,0,0
120,3,3,1,0,0,0,0,0
140,2,3,0,0,1,0,0,1
164,3,4,0,0,0,0,1,0
38,1,1,0,0,1,0,0,1
165,2,3,0,0,1,0,0,1
140,2,3,1,0,0,0,0,0
81,1,2,0,0,0,0,1,0
198,4,3,0,0,0,0,1,0
178,3,5,0,0,1,0,0,0
206,3,5,0,0,1,0,0,1
157,2,4,0,0,1,0,0,0
65,1,2,0,0,1,0,0,1
106,3,4,0,0,1,0,0,0
166,3,3,0,0,1,0,0,0
120,4,4,0,1,0,0,0,0
160,3,4,0,0,1,0,0,1
140,2,3,0,0,1,0,0,1
70,1,2,0,0,1,0,0,1
105,3,3,1,0,0,0,0,0
130,2,4,0,1,0,0,0,1
36,1,2,0,0,1,0,0,0
161,3,3,0,0,1,0,0,1
56,1,1,0,0,1,0,0,1
231,5,4,0,0,1,0,0,0
148,2,4,0,0,1,0,0,0
115,1,2,0,0,0,0,1,1
113,1,3,0,0,1,0,0,0
88,2,3,0,0,0,0,1,0
101,3,3,0,0,1,0,0,0
101,1,3,0,0,1,0,0,1
286,4,4,0,0,0,0,1,0
114,2,3,0,0,1,0,0,1
195,4,4,0,0,1,0,0,0
51,1,2,0,0,1,0,0,1
183,3,3,0,0,1,0,0,1
54,2,4,1,0,0,0,0,0
204,3,4,0,0,1,0,0,1
215,4,3,0,0,1,0,0,0
174,3,3,0,0,1,0,0,0
213,4,7,0,0,1,0,0,0
232,3,4,0,0,1,0,0,1
56,2,3,1,0,0,0,0,0
181,3,6,1,0,0,0,0,0
231,3,3,0,0,0,0,1,0
159,2,3,0,0,1,0,0,0
230,3,4,0,0,1,0,0,0
117,2,3,1,0,0,0,0,1
102,2,3,0,0,1,0,0,0
165,3,4,0,0,1,0,0,0
108,2,1,1,0,0,0,0,0
250,2,4,0,0,0,0,1,0
133,1,3,0,0,1,0,0,0
208,2,3,0,0,0,0,1,0
180,3,3,0,0,1,0,0,0
165,1,2,0,0,1,0,0,1
250,4,4,0,0,1,0,0,0
100,1,3,0,0,0,0,1,0
56,1,2,0,0,0,0,1,0
101,2,3,1,0,0,0,0,0
200,3,3,0,0,0,0,1,0
145,3,4,1,0,0,0,0,0
153,2,4,0,0,1,0,0,0
45,1,2,0,0,1,0,0,1
196,2,4,0,1,0,0,0,0
92,1,3,0,0,0,0,1,1
238,1,8,0,0,0,0,1,0
105,3,6,0,0,1,0,0,0
58,1,2,0,1,0,0,0,1
60,1,3,0,0,1,0,0,1
106,4,2,0,0,1,0,0,1
170,3,3,0,0,1,0,0,0
159,4,4,0,0,1,0,0,0
84,1,2,0,0,1,0,0,1
80,1,2,0,0,0,0,1,0
130,2,4,0,0,1,0,0,1
227,3,3,0,0,0,0,1,0
157,4,3,0,0,1,0,0,1
119,2,4,0,1,0,0,0,0
253,4,5,0,0,1,0,0,0
227,2,5,1,0,0,0,0,0
180,5,4,0,1,0,0,0,1
68,1,2,1,0,0,0,0,0
66,1,2,0,0,1,0,0,1
87,1,3,0,0,1,0,0,1
132,2,3,0,0,1,0,0,1
180,4,3,1,0,0,0,0,0
90,1,3,0,0,1,0,0,1
190,2,3,1,0,0,0,0,0
199,2,5,0,1,0,0,0,0
109,2,2,0,0,1,0,0,0
146,3,3,1,0,0,0,0,0
86,3,4,0,0,1,0,0,0
249,4,4,0,0,1,0,0,1
118,2,3,0,1,0,0,0,0
231,4,5,0,0,1,0,0,1
227,4,5,1,0,0,0,0,0
239,3,4,0,0,1,0,0,0
71,1,3,0,0,0,0,1,0
198,3,3,0,0,1,0,0,1
216,3,3,0,0,0,0,1,0
187,3,3,0,0,1,0,0,0
161,3,3,1,0,0,0,0,0
216,3,4,0,0,1,0,0,0
114,3,3,1,0,0,0,0,0
232,3,4,0,0,1,0,0,0
175,2,4,0,0,1,0,0,1
218,4,5,0,0,1,0,0,0
196,4,5,0,0,1,0,0,0
255,3,6,0,0,1,0,0,1
121,1,2,0,0,1,0,0,0
214,3,4,0,0,1,0,0,0
219,4,4,0,0,1,0,0,0
120,4,3,0,0,1,0,0,1
202,2,3,0,0,1,0,0,0
89,2,3,0,0,1,0,0,0
50,1,1,0,0,1,0,0,1
120,2,4,1,0,0,0,0,0
193,3,4,0,0,1,0,0,1
110,2,2,0,0,1,0,0,1
199,3,4,0,0,1,0,0,0
240,3,3,0,0,1,0,0,1
151,3,4,1,0,0,0,0,1
86,2,3,0,0,1,0,0,0
83,1,2,0,0,1,0,0,0
95,2,3,0,0,1,0,0,1
33,1,1,0,0,1,0,0,1
68,1,2,0,0,1,0,0,1
111,1,3,0,0,1,0,0,1
174,2,3,0,1,0,0,0,1
33,2,1,0,1,0,0,0,0
127,2,3,0,0,1,0,0,0
113,3,8,0,1,0,0,0,0
54,2,3,0,0,1,0,0,0
170,2,2,0,0,1,0,0,1
162,3,3,0,0,1,0,0,0
260,4,7,1,0,0,0,0,0
125,3,3,0,0,1,0,0,0
227,3,4,0,0,1,0,0,0
155,1,3,0,0,1,0,0,0
125,3,4,0,0,1,0,0,1
70,1,2,1,0,0,0,0,0
152,1,2,1,0,0,0,0,1
218,2,3,0,0,1,0,0,1
268,3,4,0,0,1,0,0,0
169,3,5,1,0,0,0,0,0
212,4,6,1,0,0,0,0,0
112,2,2,0,1,0,0,0,1
108,3,3,0,0,0,0,1,0
225,3,3,0,0,1,0,0,1
80,2,2,0,0,1,0,0,0
230,3,5,0,0,1,0,0,1
138,2,3,0,0,1,0,0,1
129,4,4,1,0,0,0,0,0
90,1,2,0,0,1,0,0,1
181,3,8,0,0,1,0,0,0
230,3,4,0,0,1,0,0,0
64,1,2,0,0,1,0,0,1
161,3,3,0,0,1,0,0,1
280,3,5,0,0,1,0,0,0
50,1,2,0,0,0,0,1,1
180,4,3,0,0,0,0,1,0
95,1,2,0,1,0,0,0,0
62,1,2,0,0,1,0,0,1
200,4,4,1,0,0,0,0,0
35,1,1,0,1,0,0,0,1
152,3,3,1,0,0,0,0,0
137,2,3,0,0,1,0,0,0
61,1,2,0,0,1,0,0,1
80,2,2,0,0,1,0,0,1
207,3,4,0,0,1,0,0,0
144,4,3,1,0,0,0,0,0
230,4,4,0,0,0,0,1,0
174,3,3,0,0,1,0,0,1
177,3,4,0,1,0,0,0,0
228,3,3,0,0,1,0,0,1
120,2,3,0,0,1,0,0,1
65,1,2,0,0,1,0,0,0
70,2,2,0,0,1,0,0,0
150,3,3,1,0,0,0,0,0
160,3,3,1,0,0,0,0,0
155,3,3,1,0,0,0,0,0
165,3,3,1,0,0,0,0,0
116,1,4,0,0,1,0,0,0
264,6,3,0,0,1,0,0,0
169,2,5,0,0,1,0,0,0
269,3,7,0,0,1,0,0,0
107,2,4,0,0,1,0,0,1
165,4,6,0,0,1,0,0,0
102,1,3,0,0,1,0,0,0
149,4,2,0,0,1,0,0,0
68,1,2,0,1,0,0,0,0
169,3,3,0,0,1,0,0,0
83,2,2,0,0,1,0,0,0
93,1,2,0,0,0,0,1,0
180,3,4,1,0,0,0,0,0
169,4,4,0,0,1,0,0,1
133,3,4,0,0,1,0,0,1
248,3,3,0,0,1,0,0,1
134,4,3,0,0,1,0,0,0
178,3,4,1,0,0,0,0,0
229,4,8,1,0,0,0,0,1
219,4,5,1,0,0,0,0,0
86,1,2,0,0,0,0,1,1
80,1,2,0,0,1,0,0,1
93,2,5,1,0,0,0,0,1
210,3,4,0,0,1,0,0,0
208,4,4,0,0,0,0,1,0
105,1,2,0,0,1,0,0,0
90,2,3,1,0,0,0,0,1
157,3,3,0,0,1,0,0,0
191,2,4,0,0,1,0,0,1
106,3,3,0,0,1,0,0,0
150,4,3,1,0,0,0,0,0
195,3,4,0,0,0,0,1,0
268,4,5,0,0,1,0,0,0
246,5,6,1,0,0,0,0,0
233,4,4,0,0,1,0,0,0
185,5,4,1,0,0,0,0,0
278,3,5,0,0,1,0,0,0
145,3,4,0,0,1,0,0,1
120,2,3,0,0,1,0,0,1
110,3,3,0,1,0,0,0,1
190,5,3,0,0,0,0,1,0
81,2,2,0,1,0,0,0,0
114,1,3,0,0,1,0,0,0
173,2,3,0,0,1,0,0,1
100,2,2,0,0,1,0,0,1
242,3,4,0,0,1,0,0,1
118,2,3,0,0,1,0,0,0
248,2,3,0,0,0,0,1,0
125,3,3,1,0,0,0,0,0
94,2,2,0,0,1,0,0,1
80,2,2,0,0,1,0,0,1
183,3,4,0,0,1,0,0,1
165,2,3,0,0,0,0,1,0
144,3,3,0,0,0,0,1,0
132,1,3,0,0,1,0,0,1
116,1,2,0,0,1,0,0,1
90,1,2,0,0,0,0,1,1
201,3,5,0,0,1,0,0,0
70,1,2,0,0,1,0,0,0
139,2,3,0,0,0,0,1,1
190,3,5,0,0,1,0,0,1
136,2,4,0,0,0,0,1,0
132,1,2,0,0,0,0,1,1
198,5,4,0,0,0,0,1,0
110,2,2,0,0,0,0,1,1
144,2,2,0,0,1,0,0,0
114,3,5,0,0,1,0,0,0
80,1,3,0,0,1,0,0,0
168,6,3,0,0,1,0,0,1
194,2,3,0,0,1,0,0,1
190,5,6,0,0,1,0,0,0
56,4,1,0,0,0,0,1,0
270,3,5,0,0,1,0,0,0
106,2,3,0,0,1,0,0,1
275,3,2,0,0,1,0,0,1
207,2,4,0,0,1,0,0,1
104,1,2,0,0,0,0,1,0
151,3,4,1,0,0,0,0,0
172,3,3,0,0,1,0,0,1
257,3,4,0,0,1,0,0,0
87,1,3,0,0,0,0,1,0
170,2,4,0,0,1,0,0,0
133,3,3,0,0,1,0,0,1
142,4,3,0,0,1,0,0,1
149,2,3,0,0,0,0,1,0
144,3,3,1,0,0,0,0,0
141,3,3,0,0,1,0,0,0
63,1,2,0,0,1,0,0,1
104,2,3,0,0,1,0,0,0
98,1,3,1,0,0,0,0,0
238,3,3,0,0,1,0,0,0
235,3,3,0,0,1,0,0,1
98,2,2,0,0,1,0,0,0
103,2,3,1,0,0,0,0,0
151,1,4,0,0,1,0,0,1
216,3,3,0,0,1,0,0,0
129,1,2,0,0,1,0,0,1
200,4,3,1,0,0,0,0,0
200,4,3,1,0,0,0,0,0
104,1,3,0,0,1,0,0,1
205,3,5,0,0,1,0,0,1
171,3,4,0,0,1,0,0,0
78,1,3,0,0,1,0,0,1
110,2,3,0,0,1,0,0,1
160,3,3,0,0,1,0,0,0
137,2,2,0,0,0,0,1,1
51,1,3,0,0,0,0,1,0
128,2,3,0,0,1,0,0,1
171,2,5,0,0,1,0,0,1
240,4,3,0,0,1,0,0,0
225,4,4,0,0,1,0,0,0
189,3,5,0,0,1,0,0,1
82,1,2,0,0,1,0,0,0
67,2,3,0,0,1,0,0,1
115,3,3,0,1,0,0,0,0
201,3,5,0,0,1,0,0,0
167,3,4,0,0,1,0,0,1
128,2,3,0,0,1,0,0,1
30,1,1,0,0,1,0,0,1
215,6,4,0,0,1,0,0,0
140,2,3,0,0,1,0,0,1
231,2,3,0,0,1,0,0,0
125,2,3,0,0,1,0,0,0
43,1,4,0,0,1,0,0,0
70,2,1,0,1,0,0,0,0
70,2,1,0,1,0,0,0,0
112,1,2,0,0,0,0,1,0
136,2,4,0,0,1,0,0,1
147,4,3,1,0,0,0,0,0
125,5,5,0,0,1,0,0,0
155,2,3,0,0,1,0,0,0
120,2,4,1,0,0,0,0,1
128,2,4,0,0,0,0,1,0
105,6,5,0,0,1,0,0,1
91,2,1,0,0,0,0,1,1
161,2,4,0,0,1,0,0,0
200,3,5,0,0,0,0,1,0
139,2,4,0,0,0,0,1,0
83,1,4,0,0,1,0,0,1
96,1,2,0,0,1,0,0,1
198,3,4,0,0,1,0,0,0
172,3,4,0,0,1,0,0,0
157,2,3,0,0,1,0,0,0
186,3,3,0,0,1,0,0,0
112,3,3,1,0,0,0,0,0
285,4,4,0,0,0,0,1,1
211,4,5,0,0,1,0,0,0
52,1,2,0,0,1,0,0,1
255,4,5,0,0,1,0,0,0
112,2,3,1,0,0,0,0,0
200,1,3,0,0,1,0,0,1
146,3,3,0,1,0,0,0,0
278,4,4,0,0,1,0,0,0
74,1,1,0,0,1,0,0,1
174,3,5,0,1,0,0,0,0
191,3,4,0,0,1,0,0,1
229,6,5,0,0,1,0,0,0
170,4,3,0,0,1,0,0,0
87,2,2,0,0,0,0,1,0
174,3,3,0,0,0,0,1,0
75,1,3,0,0,1,0,0,1
233,3,4,0,0,1,0,0,0
180,4,4,0,0,1,0,0,0
240,3,6,1,0,0,0,0,0
120,1,2,0,0,1,0,0,1
168,4,3,0,0,1,0,0,0
229,3,4,0,0,1,0,0,0
269,2,4,0,0,1,0,0,1
129,1,3,0,0,1,0,0,1
114,1,2,0,0,1,0,0,1
72,1,2,0,0,0,0,1,0
72,1,3,0,0,0,0,1,0
144,2,6,0,0,0,0,1,0
248,3,6,0,1,0,0,0,0
123,2,4,0,0,1,0,0,0
184,3,3,0,0,1,0,0,1
206,3,4,0,0,1,0,0,1
217,3,4,0,0,1,0,0,1
31,1,1,0,1,0,0,0,0
154,3,4,1,0,0,0,0,0
103,3,4,1,0,0,0,0,0
162,2,2,0,0,1,0,0,0
116,3,5,0,0,0,0,1,0
176,2,5,0,0,1,0,0,1
162,2,3,1,0,0,0,0,0
107,3,3,0,0,1,0,0,0
50,3,3,1,0,0,0,0,0
128,1,3,0,0,1,0,0,0
225,4,4,0,0,1,0,0,0
195,1,2,0,0,1,0,0,1
96,2,4,0,0,1,0,0,1
164,2,3,0,0,0,0,1,0
279,5,4,1,0,0,0,0,0
68,1,2,0,0,0,0,1,0
163,2,5,0,0,1,0,0,1
144,2,3,0,0,0,0,1,0
200,3,5,1,0,0,0,0,0
117,2,3,0,0,1,0,0,1
71,2,2,1,0,0,0,0,0
191,4,6,0,0,0,0,1,0
190,3,4,0,0,0,0,1,0
260,3,3,0,0,1,0,0,1
172,3,5,0,0,0,0,1,0
110,2,4,0,0,1,0,0,0
239,2,3,0,0,1,0,0,1
190,4,3,1,0,0,0,0,0
282,4,3,0,0,0,0,1,0
203,4,3,0,0,1,0,0,1
165,3,3,0,0,1,0,0,0
37,1,4,0,1,0,0,0,1
180,2,4,1,0,0,0,0,0
173,3,4,0,0,1,0,0,1
150,2,3,1,0,0,0,0,0
117,3,4,0,0,1,0,0,0
48,1,2,0,0,1,0,0,1
180,3,2,0,0,0,0,1,0
96,1,2,0,0,1,0,0,1
136,2,4,1,0,0,0,0,0
159,3,3,0,0,0,0,1,0
122,1,2,0,0,1,0,0,1
264,4,4,0,0,1,0,0,1
152,5,2,0,0,0,0,1,1
175,4,4,0,0,0,0,1,0
285,2,5,0,0,1,0,0,1
80,1,3,0,0,1,0,0,1
40,1,2,0,1,0,0,0,0
180,3,3,1,0,0,0,0,0
100,3,3,0,0,1,0,0,0
204,1,3,0,0,1,0,0,0
96,1,2,0,0,1,0,0,1
114,1,2,0,0,0,0,1,1
127,2,3,0,0,1,0,0,0
166,3,3,0,0,1,0,0,0
185,3,3,1,0,0,0,0,0
192,4,5,0,0,0,0,1,0
233,4,3,0,0,1,0,0,1
211,3,4,0,0,1,0,0,0
194,3,4,0,0,0,0,1,1
150,3,4,0,0,1,0,0,1
185,2,6,0,0,1,0,0,1
255,5,6,0,0,1,0,0,0
118,1,3,0,0,1,0,0,1
250,1,3,0,0,1,0,0,1
90,2,2,0,0,1,0,0,1
121,2,2,0,0,1,0,0,1
268,4,9,0,0,1,0,0,1
272,4,5,0,0,1,0,0,1
258,3,3,0,0,1,0,0,0
179,2,3,0,0,1,0,0,0
224,2,4,0,0,1,0,0,1
102,1,2,0,0,1,0,0,1
186,3,4,0,0,0,0,1,0
83,3,3,0,0,1,0,0,0
210,1,1,0,0,1,0,0,1
267,4,3,0,0,1,0,0,0
240,4,7,0,0,0,0,1,0
190,4,4,0,0,0,0,1,0
240,4,5,0,0,1,0,0,0
93,2,1,0,0,1,0,0,0
65,1,2,0,0,1,0,0,1
147,1,2,0,0,1,0,0,1
216,3,3,0,0,0,0,1,1
235,3,3,0,0,1,0,0,1
160,1,4,0,0,1,0,0,1
203,4,3,1,0,0,0,0,0
151,3,3,0,0,1,0,0,1
149,2,4,1,0,0,0,0,0
64,1,2,0,0,0,0,1,0
175,3,3,0,0,1,0,0,0
230,1,2,0,0,1,0,0,1
180,3,3,1,0,0,0,0,0
80,1,2,0,0,1,0,0,1
69,1,2,0,0,1,0,0,0
160,3,4,0,1,0,0,0,0
143,1,2,0,0,1,0,0,1
281,5,6,0,0,1,0,0,1
260,2,6,0,0,1,0,0,1
191,4,3,0,0,1,0,0,0
64,2,2,0,1,0,0,0,1
108,3,3,0,0,0,0,1,1
160,3,4,0,0,0,0,1,0
36,1,1,0,0,1,0,0,1
136,3,4,0,0,1,0,0,1
147,4,3,0,0,1,0,0,0
235,3,4,0,0,0,0,1,0
224,3,4,0,0,1,0,0,0
128,2,2,0,0,1,0,0,0
216,4,5,0,0,0,0,1,0
200,2,3,0,0,1,0,0,0
34,1,2,0,1,0,0,0,1
66,1,2,0,0,1,0,0,0
218,3,4,0,0,1,0,0,0
200,3,5,0,0,1,0,0,0
228,3,4,0,0,1,0,0,0
159,4,3,0,0,1,0,0,0
45,1,3,0,0,1,0,0,0
100,2,4,0,0,1,0,0,0
280,5,7,0,0,0,0,1,1
173,3,3,0,0,1,0,0,0
144,3,5,0,0,1,0,0,0
278,3,3,0,0,1,0,0,1
175,3,3,0,0,1,0,0,1
147,2,4,0,1,0,0,0,0
159,3,3,0,0,0,0,1,0
172,2,3,0,0,1,0,0,1
242,3,3,0,0,0,0,1,0
164,3,3,0,0,1,0,0,0
150,3,3,0,0,1,0,0,0
169,3,3,1,0,0,0,0,0
34,1,2,0,1,0,0,0,1
260,3,4,1,0,0,0,0,0
168,4,3,0,0,1,0,0,0
235,8,6,0,0,1,0,0,1
164,3,4,0,0,1,0,0,0
180,3,6,0,0,1,0,0,1
175,1,3,0,0,1,0,0,0
257,2,3,0,0,1,0,0,1
178,1,2,0,0,1,0,0,1
151,2,3,0,0,1,0,0,1
99,2,3,0,0,1,0,0,0
175,3,3,0,0,0,0,1,0
126,2,4,0,1,0,0,0,0
240,4,8,0,0,0,0,1,1
222,2,4,0,0,0,0,1,1
130,1,2,0,0,0,0,1,0
133,2,3,0,0,1,0,0,0
170,3,3,0,0,1,0,0,1
92,2,4,0,0,0,0,1,0
148,1,2,0,0,1,0,0,1
124,1,3,0,0,1,0,0,1
189,2,3,0,0,1,0,0,0
194,4,5,0,0,0,0,1,0
54,1,1,0,0,1,0,0,0
160,2,5,0,0,1,0,0,0
143,4,2,0,1,0,0,0,0
280,4,3,0,0,0,0,1,0
253,3,5,0,0,1,0,0,0
249,5,5,0,0,1,0,0,0
96,1,3,0,0,1,0,0,1
233,3,4,0,0,1,0,0,1
53,1,2,0,0,1,0,0,1
189,3,3,1,0,0,0,0,0
255,4,5,0,0,0,0,1,0
200,2,4,0,0,1,0,0,0
161,4,5,0,0,1,0,0,0
250,2,2,0,0,1,0,0,0
231,3,4,0,0,1,0,0,0
80,1,2,0,0,1,0,0,1
66,1,3,0,0,0,0,1,0
285,3,6,0,0,0,0,1,0
260,6,6,0,0,0,0,1,1
120,2,2,0,0,0,0,1,0
238,3,3,0,0,1,0,0,1
198,4,5,0,1,0,0,0,0
203,3,4,0,0,1,0,0,0
280,5,7,0,0,0,0,1,1
47,1,2,0,0,1,0,0,1
213,4,11,0,0,1,0,0,0
80,1,2,0,0,1,0,0,1
93,3,3,0,0,1,0,0,0
121,1,2,0,0,0,0,1,1
126,1,2,0,0,0,0,1,0
78,1,2,0,0,1,0,0,1
98,1,2,0,0,1,0,0,1
220,3,4,0,0,1,0,0,0
143,1,3,0,0,1,0,0,1
144,1,2,0,0,1,0,0,1
175,3,4,0,0,0,0,1,0
44,1,2,0,0,1,0,0,1
240,4,4,1,0,0,0,0,0
195,3,3,1,0,0,0,0,0
91,1,3,0,0,1,0,0,0
58,1,2,0,0,1,0,0,1
112,2,4,0,0,0,0,1,1
166,1,3,0,0,1,0,0,1
238,3,3,0,0,0,0,1,0
152,1,2,0,0,1,0,0,1
228,3,4,0,0,1,0,0,0
124,1,3,0,0,1,0,0,1
190,4,3,0,0,1,0,0,0
174,2,6,0,0,1,0,0,1
67,2,4,0,0,1,0,0,1
49,1,2,0,0,1,0,0,1
78,1,2,0,0,1,0,0,1
71,2,3,0,0,1,0,0,1
77,1,1,0,0,1,0,0,1
140,6,4,0,0,1,0,0,0
58,1,2,0,0,1,0,0,1
51,1,3,0,0,1,0,0,1
169,4,4,0,0,1,0,0,0
85,1,1,0,0,1,0,0,0
55,3,2,0,0,1,0,0,0
103,3,3,0,0,1,0,0,0
174,3,3,0,0,1,0,0,0
201,2,4,1,0,0,0,0,0
180,4,5,1,0,0,0,0,1
177,2,3,0,0,1,0,0,1
60,1,2,0,0,1,0,0,1
61,1,2,0,0,1,0,0,0
130,6,5,0,0,1,0,0,0
161,2,4,0,0,1,0,0,0
40,1,1,0,0,1,0,0,1
145,1,1,0,0,1,0,0,1
250,4,5,0,0,0,0,1,0
130,2,3,0,0,1,0,0,1
194,2,3,0,0,0,0,1,1
140,2,3,0,0,1,0,0,0
109,2,2,0,0,0,0,1,0
166,1,3,0,0,0,0,1,0
200,3,2,1,0,0,0,0,0
128,4,3,0,0,1,0,0,0
200,4,3,0,0,1,0,0,0
200,4,3,0,0,1,0,0,0
231,4,3,0,0,1,0,0,0
167,3,3,0,0,1,0,0,0
167,3,4,0,0,1,0,0,0
100,3,3,0,0,1,0,0,0
65,2,4,0,0,0,0,1,1
72,1,2,0,0,1,0,0,1
103,1,2,0,0,1,0,0,1
120,1,3,0,0,1,0,0,1
163,2,3,0,0,1,0,0,0
184,3,3,0,0,1,0,0,0
140,3,2,0,0,1,0,0,1
52,1,1,0,0,1,0,0,1
63,1,1,0,0,1,0,0,1
267,4,3,0,0,1,0,0,0
108,1,2,0,0,1,0,0,0
112,1,3,0,0,1,0,0,1
180,1,1,0,0,1,0,0,1
154,4,7,0,0,1,0,0,0
52,1,1,0,0,1,0,0,1
64,1,2,0,0,1,0,0,1
57,2,3,0,0,1,0,0,1
58,1,1,0,0,1,0,0,0
80,1,2,0,0,0,0,1,1
75,1,2,0,0,1,0,0,1
112,2,3,0,0,1,0,0,1
75,1,2,1,0,0,0,0,1
72,1,2,0,0,0,0,1,1
92,1,2,0,0,1,0,0,1
74,1,1,0,0,1,0,0,0
54,1,1,0,0,1,0,0,0
75,1,1,0,0,0,0,1,0
42,1,1,0,0,0,0,1,0
92,2,3,0,0,1,0,0,1
68,1,2,0,0,1,0,0,1
